,date_time,intensity_forecast,intensity_actual
37098,2020-03-10T2115,186,173
37099,2020-03-10T2145,180,156
37100,2020-03-10T2215,164,139
37101,2020-03-10T2245,146,134
37102,2020-03-10T2315,128,131
37103,2020-03-10T2345,125,135
37104,2020-03-11T0015,130,150
37105,2020-03-11T0045,142,155
37106,2020-03-11T0115,156,148
37107,2020-03-11T0145,158,145
37108,2020-03-11T0215,148,139
37109,2020-03-11T0245,137,127
37110,2020-03-11T0315,129,123
37111,2020-03-11T0345,126,121
37112,2020-03-11T0415,125,120
37113,2020-03-11T0445,121,123
37114,2020-03-11T0515,120,125
37115,2020-03-11T0545,123,135
37116,2020-03-11T0615,124,156
37117,2020-03-11T0645,141,165
37118,2020-03-11T0715,162,162
37119,2020-03-11T0745,160,153
37120,2020-03-11T0815,158,149
37121,2020-03-11T0845,155,144
37122,2020-03-11T0915,151,140
37123,2020-03-11T0945,145,134
37124,2020-03-11T1015,138,126
37125,2020-03-11T1045,127,121
37126,2020-03-11T1115,115,118
37127,2020-03-11T1145,105,118
37128,2020-03-11T1215,98,119
37129,2020-03-11T1245,94,123
37130,2020-03-11T1315,120,128
37131,2020-03-11T1345,125,128
37132,2020-03-11T1415,130,126
37133,2020-03-11T1445,127,130
37134,2020-03-11T1515,124,142
37135,2020-03-11T1545,128,158
37136,2020-03-11T1615,150,164
37137,2020-03-11T1645,161,170
37138,2020-03-11T1715,171,180
37139,2020-03-11T1745,180,185
37140,2020-03-11T1815,195,192
37141,2020-03-11T1845,202,192
37142,2020-03-11T1915,197,190
37143,2020-03-11T1945,195,184
37144,2020-03-11T2015,188,175
37145,2020-03-11T2045,179,165
37146,2020-03-11T2115,167,144
37147,2020-03-11T2145,156,125
37148,2020-03-11T2215,130,110
37149,2020-03-11T2245,110,99
37150,2020-03-11T2315,98,89
37151,2020-03-11T2345,89,92
37152,2020-03-12T0015,88,95
37153,2020-03-12T0045,99,98
37154,2020-03-12T0115,100,97
37155,2020-03-12T0145,103,92
37156,2020-03-12T0215,95,86
37157,2020-03-12T0245,82,80
37158,2020-03-12T0315,81,81
37159,2020-03-12T0345,81,83
37160,2020-03-12T0415,82,85
37161,2020-03-12T0445,86,90
37162,2020-03-12T0515,89,94
37163,2020-03-12T0545,90,107
37164,2020-03-12T0615,97,127
37165,2020-03-12T0645,115,139
37166,2020-03-12T0715,136,135
37167,2020-03-12T0745,140,134
37168,2020-03-12T0815,129,133
37169,2020-03-12T0845,137,122
37170,2020-03-12T0915,130,120
37171,2020-03-12T0945,119,116
37172,2020-03-12T1015,115,116
37173,2020-03-12T1045,113,109
37174,2020-03-12T1115,110,103
37175,2020-03-12T1145,104,105
37176,2020-03-12T1215,103,108
37177,2020-03-12T1245,106,108
37178,2020-03-12T1315,110,108
37179,2020-03-12T1345,111,113
37180,2020-03-12T1415,111,117
37181,2020-03-12T1445,117,123
37182,2020-03-12T1515,124,133
37183,2020-03-12T1545,129,143
37184,2020-03-12T1615,139,155
37185,2020-03-12T1645,150,166
37186,2020-03-12T1715,167,172
37187,2020-03-12T1745,178,170
37188,2020-03-12T1815,183,171
37189,2020-03-12T1845,188,171
37190,2020-03-12T1915,172,168
37191,2020-03-12T1945,171,161
37192,2020-03-12T2015,164,157
37193,2020-03-12T2045,158,148
37194,2020-03-12T2115,153,133
37195,2020-03-12T2145,144,123
37196,2020-03-12T2215,123,113
37197,2020-03-12T2245,112,110
37198,2020-03-12T2315,105,110
37199,2020-03-12T2345,106,111
37200,2020-03-13T0015,108,116
37201,2020-03-13T0045,113,119
37202,2020-03-13T0115,124,112
37203,2020-03-13T0145,123,109
37204,2020-03-13T0215,111,103
37205,2020-03-13T0245,103,95
37206,2020-03-13T0315,96,98
37207,2020-03-13T0345,96,100
37208,2020-03-13T0415,98,106
37209,2020-03-13T0445,103,125
37210,2020-03-13T0515,113,151
37211,2020-03-13T0545,14,177
37212,2020-03-13T0615,165,206
37213,2020-03-13T0645,191,232
37214,2020-03-13T0715,222,242
37215,2020-03-13T0745,250,243
37216,2020-03-13T0815,259,245
37217,2020-03-13T0845,252,248
37218,2020-03-13T0915,257,249
37219,2020-03-13T0945,258,248
37220,2020-03-13T1015,246,248
37221,2020-03-13T1045,245,249
37222,2020-03-13T1115,246,253
37223,2020-03-13T1145,247,251
37224,2020-03-13T1215,252,251
37225,2020-03-13T1245,254,251
37226,2020-03-13T1315,247,251
37227,2020-03-13T1345,252,252
37228,2020-03-13T1415,251,255
37229,2020-03-13T1445,256,259
37230,2020-03-13T1515,265,264
37231,2020-03-13T1545,266,272
37232,2020-03-13T1615,270,275
37233,2020-03-13T1645,274,271
37234,2020-03-13T1715,277,269
37235,2020-03-13T1745,271,270
37236,2020-03-13T1815,270,267
37237,2020-03-13T1845,271,266
37238,2020-03-13T1915,265,264
37239,2020-03-13T1945,267,262
37240,2020-03-13T2015,263,256
37241,2020-03-13T2045,260,242
37242,2020-03-13T2115,248,223
37243,2020-03-13T2145,236,206
37244,2020-03-13T2215,216,193
37245,2020-03-13T2245,198,181
37246,2020-03-13T2315,187,162
37247,2020-03-13T2345,171,159
37248,2020-03-14T0015,154,149
37249,2020-03-14T0045,144,145
37250,2020-03-14T0115,145,136
37251,2020-03-14T0145,141,136
37252,2020-03-14T0215,134,135
37253,2020-03-14T0245,131,134
37254,2020-03-14T0315,132,130
37255,2020-03-14T0345,135,131
37256,2020-03-14T0415,129,135
37257,2020-03-14T0445,135,136
37258,2020-03-14T0515,136,134
37259,2020-03-14T0545,137,135
37260,2020-03-14T0615,134,140
37261,2020-03-14T0645,136,138
37262,2020-03-14T0715,142,142
37263,2020-03-14T0745,137,148
37264,2020-03-14T0815,143,149
37265,2020-03-14T0845,149,152
37266,2020-03-14T0915,150,151
37267,2020-03-14T0945,156,149
37268,2020-03-14T1015,156,150
37269,2020-03-14T1045,148,148
37270,2020-03-14T1115,147,141
37271,2020-03-14T1145,145,137
37272,2020-03-14T1215,139,138
37273,2020-03-14T1245,136,139
37274,2020-03-14T1315,139,135
37275,2020-03-14T1345,138,132
37276,2020-03-14T1415,131,134
37277,2020-03-14T1445,131,137
37278,2020-03-14T1515,134,138
37279,2020-03-14T1545,136,135
37280,2020-03-14T1615,137,141
37281,2020-03-14T1645,135,148
37282,2020-03-14T1715,143,150
37283,2020-03-14T1745,150,154
37284,2020-03-14T1815,153,156
37285,2020-03-14T1845,157,154
37286,2020-03-14T1915,158,148
37287,2020-03-14T1945,153,140
37288,2020-03-14T2015,143,131
37289,2020-03-14T2045,135,129
37290,2020-03-14T2115,127,117
37291,2020-03-14T2145,122,109
37292,2020-03-14T2215,107,99
37293,2020-03-14T2245,105,84
37294,2020-03-14T2315,92,78
37295,2020-03-14T2345,81,77
37296,2020-03-15T0015,77,78
37297,2020-03-15T0045,77,86
37298,2020-03-15T0115,86,83
37299,2020-03-15T0145,88,85
37300,2020-03-15T0215,83,85
37301,2020-03-15T0245,88,81
37302,2020-03-15T0315,85,79
37303,2020-03-15T0345,81,79
37304,2020-03-15T0415,80,79
37305,2020-03-15T0445,80,78
37306,2020-03-15T0515,80,79
37307,2020-03-15T0545,79,80
37308,2020-03-15T0615,80,82
37309,2020-03-15T0645,82,95
37310,2020-03-15T0715,86,100
37311,2020-03-15T0745,100,98
37312,2020-03-15T0815,100,98
37313,2020-03-15T0845,91,100
37314,2020-03-15T0915,94,108
37315,2020-03-15T0945,102,114
37316,2020-03-15T1015,106,117
37317,2020-03-15T1045,115,119
37318,2020-03-15T1115,118,121
37319,2020-03-15T1145,119,126
37320,2020-03-15T1215,122,128
37321,2020-03-15T1245,126,130
37322,2020-03-15T1315,126,134
37323,2020-03-15T1345,130,138
37324,2020-03-15T1415,135,137
37325,2020-03-15T1445,133,142
37326,2020-03-15T1515,134,150
37327,2020-03-15T1545,142,161
37328,2020-03-15T1615,155,174
37329,2020-03-15T1645,163,184
37330,2020-03-15T1715,179,192
37331,2020-03-15T1745,187,197
37332,2020-03-15T1815,202,203
37333,2020-03-15T1845,203,205
37334,2020-03-15T1915,218,210
37335,2020-03-15T1945,212,213
37336,2020-03-15T2015,214,217
37337,2020-03-15T2045,213,226
37338,2020-03-15T2115,221,231
37339,2020-03-15T2145,233,226
37340,2020-03-15T2215,231,219
37341,2020-03-15T2245,224,215
37342,2020-03-15T2315,215,223
37343,2020-03-15T2345,213,230
37344,2020-03-16T0015,229,244
37345,2020-03-16T0045,245,238
37346,2020-03-16T0115,248,237
37347,2020-03-16T0145,243,240
37348,2020-03-16T0215,248,245
37349,2020-03-16T0245,255,250
37350,2020-03-16T0315,246,254
37351,2020-03-16T0345,252,252
37352,2020-03-16T0415,256,249
37353,2020-03-16T0445,253,245
37354,2020-03-16T0515,247,246
37355,2020-03-16T0545,247,254
37356,2020-03-16T0615,248,269
37357,2020-03-16T0645,265,277
37358,2020-03-16T0715,287,269
37359,2020-03-16T0745,287,258
37360,2020-03-16T0815,267,250
37361,2020-03-16T0845,243,240
37362,2020-03-16T0915,239,222
37363,2020-03-16T0945,227,214
37364,2020-03-16T1015,214,205
37365,2020-03-16T1045,207,193
37366,2020-03-16T1115,196,185
37367,2020-03-16T1145,184,177
37368,2020-03-16T1215,175,170
37369,2020-03-16T1245,170,167
37370,2020-03-16T1315,165,167
37371,2020-03-16T1345,166,172
37372,2020-03-16T1415,166,179
37373,2020-03-16T1445,174,187
37374,2020-03-16T1515,185,196
37375,2020-03-16T1545,191,207
37376,2020-03-16T1615,205,214
37377,2020-03-16T1645,212,222
37378,2020-03-16T1715,222,225
37379,2020-03-16T1745,230,224
37380,2020-03-16T1815,223,225
37381,2020-03-16T1845,225,215
37382,2020-03-16T1915,224,205
37383,2020-03-16T1945,207,196
37384,2020-03-16T2015,199,195
37385,2020-03-16T2045,198,185
37386,2020-03-16T2115,190,169
37387,2020-03-16T2145,178,162
37388,2020-03-16T2215,163,153
37389,2020-03-16T2245,158,131
37390,2020-03-16T2315,141,118
37391,2020-03-16T2345,114,120
37392,2020-03-17T0015,111,126
37393,2020-03-17T0045,125,126
37394,2020-03-17T0115,134,120
37395,2020-03-17T0145,130,119
37396,2020-03-17T0215,120,114
37397,2020-03-17T0245,116,103
37398,2020-03-17T0315,109,100
37399,2020-03-17T0345,100,102
37400,2020-03-17T0415,100,103
37401,2020-03-17T0445,103,108
37402,2020-03-17T0515,105,115
37403,2020-03-17T0545,113,127
37404,2020-03-17T0615,122,144
37405,2020-03-17T0645,131,164
37406,2020-03-17T0715,153,171
37407,2020-03-17T0745,172,173
37408,2020-03-17T0815,181,170
37409,2020-03-17T0845,183,165
37410,2020-03-17T0915,173,161
37411,2020-03-17T0945,164,162
37412,2020-03-17T1015,159,161
37413,2020-03-17T1045,161,159
37414,2020-03-17T1115,161,155
37415,2020-03-17T1145,157,152
37416,2020-03-17T1215,154,150
37417,2020-03-17T1245,151,151
37418,2020-03-17T1315,149,157
37419,2020-03-17T1345,151,162
37420,2020-03-17T1415,158,164
37421,2020-03-17T1445,162,168
37422,2020-03-17T1515,167,176
37423,2020-03-17T1545,172,187
37424,2020-03-17T1615,182,197
37425,2020-03-17T1645,193,200
37426,2020-03-17T1715,207,196
37427,2020-03-17T1745,206,197
37428,2020-03-17T1815,200,200
37429,2020-03-17T1845,199,199
37430,2020-03-17T1915,201,198
37431,2020-03-17T1945,197,198
37432,2020-03-17T2015,198,193
37433,2020-03-17T2045,194,182
37434,2020-03-17T2115,187,167
37435,2020-03-17T2145,175,155
37436,2020-03-17T2215,122,141
37437,2020-03-17T2245,146,135
37438,2020-03-17T2315,131,126
37439,2020-03-17T2345,127,125
37440,2020-03-18T0015,121,125
37441,2020-03-18T0045,120,130
37442,2020-03-18T0115,131,129
37443,2020-03-18T0145,131,129
37444,2020-03-18T0215,134,130
37445,2020-03-18T0245,129,130
37446,2020-03-18T0315,129,122
37447,2020-03-18T0345,128,123
37448,2020-03-18T0415,120,131
37449,2020-03-18T0445,122,141
37450,2020-03-18T0515,135,154
37451,2020-03-18T0545,144,178
37452,2020-03-18T0615,164,193
37453,2020-03-18T0645,187,210
37454,2020-03-18T0715,207,224
37455,2020-03-18T0745,223,232
37456,2020-03-18T0815,245,233
37457,2020-03-18T0845,246,236
37458,2020-03-18T0915,233,241
37459,2020-03-18T0945,231,239
37460,2020-03-18T1015,241,234
37461,2020-03-18T1045,235,231
37462,2020-03-18T1115,230,232
37463,2020-03-18T1145,230,232
37464,2020-03-18T1215,235,233
37465,2020-03-18T1245,231,234
37466,2020-03-18T1315,232,232
37467,2020-03-18T1345,232,229
37468,2020-03-18T1415,232,230
37469,2020-03-18T1445,230,236
37470,2020-03-18T1515,231,243
37471,2020-03-18T1545,238,250
37472,2020-03-18T1615,245,253
37473,2020-03-18T1645,254,256
37474,2020-03-18T1715,254,256
37475,2020-03-18T1745,260,256
37476,2020-03-18T1815,258,259
37477,2020-03-18T1845,256,259
37478,2020-03-18T1915,261,257
37479,2020-03-18T1945,265,257
37480,2020-03-18T2015,258,261
37481,2020-03-18T2045,256,258
37482,2020-03-18T2115,258,251
37483,2020-03-18T2145,255,238
37484,2020-03-18T2215,249,230
37485,2020-03-18T2245,235,228
37486,2020-03-18T2315,225,234
37487,2020-03-18T2345,228,236
37488,2020-03-19T0015,232,242
37489,2020-03-19T0045,242,244
37490,2020-03-19T0115,247,241
37491,2020-03-19T0145,248,240
37492,2020-03-19T0215,246,240
37493,2020-03-19T0245,236,240
37494,2020-03-19T0315,238,240
37495,2020-03-19T0345,240,244
37496,2020-03-19T0415,242,248
37497,2020-03-19T0445,247,255
37498,2020-03-19T0515,252,262
37499,2020-03-19T0545,263,264
37500,2020-03-19T0615,271,275
37501,2020-03-19T0645,274,289
37502,2020-03-19T0715,290,294
37503,2020-03-19T0745,297,295
37504,2020-03-19T0815,297,293
37505,2020-03-19T0845,290,291
37506,2020-03-19T0915,284,288
37507,2020-03-19T0945,281,287
37508,2020-03-19T1015,283,286
37509,2020-03-19T1045,286,284
37510,2020-03-19T1115,286,282
37511,2020-03-19T1145,285,281
37512,2020-03-19T1215,284,279
37513,2020-03-19T1245,280,279
37514,2020-03-19T1315,275,281
37515,2020-03-19T1345,277,279
37516,2020-03-19T1415,283,281
37517,2020-03-19T1445,278,279
37518,2020-03-19T1515,281,280
37519,2020-03-19T1545,279,280
37520,2020-03-19T1615,280,280
37521,2020-03-19T1645,279,286
37522,2020-03-19T1715,281,288
37523,2020-03-19T1745,289,288
37524,2020-03-19T1815,288,289
37525,2020-03-19T1845,286,288
37526,2020-03-19T1915,287,286
37527,2020-03-19T1945,288,286
37528,2020-03-19T2015,285,286
37529,2020-03-19T2045,289,277
37530,2020-03-19T2115,286,266
37531,2020-03-19T2145,273,259
37532,2020-03-19T2215,262,249
37533,2020-03-19T2245,257,235
37534,2020-03-19T2315,252,225
37535,2020-03-19T2345,232,225
37536,2020-03-20T0015,224,225
37537,2020-03-20T0045,226,228
37538,2020-03-20T0115,233,233
37539,2020-03-20T0145,233,232
37540,2020-03-20T0215,245,230
37541,2020-03-20T0245,231,221
37542,2020-03-20T0315,222,212
37543,2020-03-20T0345,216,207
37544,2020-03-20T0415,209,204
37545,2020-03-20T0445,205,201
37546,2020-03-20T0515,204,203
37547,2020-03-20T0545,202,210
37548,2020-03-20T0615,208,220
37549,2020-03-20T0645,218,227
37550,2020-03-20T0715,227,233
37551,2020-03-20T0745,240,231
37552,2020-03-20T0815,229,226
37553,2020-03-20T0845,225,222
37554,2020-03-20T0915,218,215
37555,2020-03-20T0945,222,207
37556,2020-03-20T1015,210,203
37557,2020-03-20T1045,204,200
37558,2020-03-20T1115,202,196
37559,2020-03-20T1145,198,196
37560,2020-03-20T1215,196,197
37561,2020-03-20T1245,199,194
37562,2020-03-20T1315,201,189
37563,2020-03-20T1345,195,187
37564,2020-03-20T1415,189,186
37565,2020-03-20T1445,188,187
37566,2020-03-20T1515,187,187
37567,2020-03-20T1545,189,191
37568,2020-03-20T1615,191,197
37569,2020-03-20T1645,193,209
37570,2020-03-20T1715,204,213
37571,2020-03-20T1745,213,218
37572,2020-03-20T1815,219,218
37573,2020-03-20T1845,217,218
37574,2020-03-20T1915,220,211
37575,2020-03-20T1945,217,206
37576,2020-03-20T2015,211,197
37577,2020-03-20T2045,204,181
37578,2020-03-20T2115,190,168
37579,2020-03-20T2145,176,161
37580,2020-03-20T2215,164,154
37581,2020-03-20T2245,159,145
37582,2020-03-20T2315,152,131
37583,2020-03-20T2345,140,129
37584,2020-03-21T0015,126,127
37585,2020-03-21T0045,122,129
37586,2020-03-21T0115,129,121
37587,2020-03-21T0145,124,120
37588,2020-03-21T0215,123,121
37589,2020-03-21T0245,120,126
37590,2020-03-21T0315,123,118
37591,2020-03-21T0345,127,112
37592,2020-03-21T0415,116,110
37593,2020-03-21T0445,111,106
37594,2020-03-21T0515,108,107
37595,2020-03-21T0545,105,113
37596,2020-03-21T0615,108,115
37597,2020-03-21T0645,117,111
37598,2020-03-21T0715,114,107
37599,2020-03-21T0745,110,98
37600,2020-03-21T0815,103,96
37601,2020-03-21T0845,97,92
37602,2020-03-21T0915,93,88
37603,2020-03-21T0945,92,84
37604,2020-03-21T1015,86,81
37605,2020-03-21T1045,82,79
37606,2020-03-21T1115,77,78
37607,2020-03-21T1145,77,79
37608,2020-03-21T1215,81,82
37609,2020-03-21T1245,83,88
37610,2020-03-21T1315,86,92
37611,2020-03-21T1345,94,94
37612,2020-03-21T1415,95,98
37613,2020-03-21T1445,96,100
37614,2020-03-21T1515,99,106
37615,2020-03-21T1545,102,113
37616,2020-03-21T1615,111,124
37617,2020-03-21T1645,117,139
37618,2020-03-21T1715,131,153
37619,2020-03-21T1745,150,161
37620,2020-03-21T1815,162,166
37621,2020-03-21T1845,169,168
37622,2020-03-21T1915,174,162
37623,2020-03-21T1945,176,159
37624,2020-03-21T2015,165,159
37625,2020-03-21T2045,157,156
37626,2020-03-21T2115,155,149
37627,2020-03-21T2145,152,140
37628,2020-03-21T2215,143,133
37629,2020-03-21T2245,133,130
37630,2020-03-21T2315,130,125
37631,2020-03-21T2345,127,126
37632,2020-03-22T0015,125,134
37633,2020-03-22T0045,130,139
37634,2020-03-22T0115,140,136
37635,2020-03-22T0145,142,138
37636,2020-03-22T0215,140,140
37637,2020-03-22T0245,140,145
37638,2020-03-22T0315,143,144
37639,2020-03-22T0345,146,145
37640,2020-03-22T0415,144,149
37641,2020-03-22T0445,146,157
37642,2020-03-22T0515,151,158
37643,2020-03-22T0545,159,152
37644,2020-03-22T0615,158,158
37645,2020-03-22T0645,152,158
37646,2020-03-22T0715,160,147
37647,2020-03-22T0745,153,142
37648,2020-03-22T0815,144,141
37649,2020-03-22T0845,141,133
37650,2020-03-22T0915,138,125
37651,2020-03-22T0945,127,123
37652,2020-03-22T1015,120,124
37653,2020-03-22T1045,119,126
37654,2020-03-22T1115,124,121
37655,2020-03-22T1145,121,124
37656,2020-03-22T1215,120,129
37657,2020-03-22T1245,127,131
37658,2020-03-22T1315,134,128
37659,2020-03-22T1345,132,127
37660,2020-03-22T1415,133,129
37661,2020-03-22T1445,128,136
37662,2020-03-22T1515,129,149
37663,2020-03-22T1545,142,156
37664,2020-03-22T1615,158,166
37665,2020-03-22T1645,7,181
37666,2020-03-22T1715,177,185
37667,2020-03-22T1745,195,195
37668,2020-03-22T1815,203,197
37669,2020-03-22T1845,202,195
37670,2020-03-22T1915,200,186
37671,2020-03-22T1945,195,181
37672,2020-03-22T2015,184,176
37673,2020-03-22T2045,177,174
37674,2020-03-22T2115,169,165
37675,2020-03-22T2145,164,152
37676,2020-03-22T2215,149,137
37677,2020-03-22T2245,130,127
37678,2020-03-22T2315,119,122
37679,2020-03-22T2345,118,122
37680,2020-03-23T0015,121,124
37681,2020-03-23T0045,126,123
37682,2020-03-23T0115,132,119
37683,2020-03-23T0145,123,113
37684,2020-03-23T0215,113,112
37685,2020-03-23T0245,109,113
37686,2020-03-23T0315,115,113
37687,2020-03-23T0345,115,111
37688,2020-03-23T0415,110,112
37689,2020-03-23T0445,111,116
37690,2020-03-23T0515,116,123
37691,2020-03-23T0545,125,131
37692,2020-03-23T0615,134,140
37693,2020-03-23T0645,143,148
37694,2020-03-23T0715,150,153
37695,2020-03-23T0745,158,155
37696,2020-03-23T0815,159,151
37697,2020-03-23T0845,155,146
37698,2020-03-23T0915,143,138
37699,2020-03-23T0945,139,135
37700,2020-03-23T1015,135,128
37701,2020-03-23T1045,130,121
37702,2020-03-23T1115,122,118
37703,2020-03-23T1145,116,120
37704,2020-03-23T1215,118,123
37705,2020-03-23T1245,123,119
37706,2020-03-23T1315,124,112
37707,2020-03-23T1345,116,112
37708,2020-03-23T1415,110,116
37709,2020-03-23T1445,113,124
37710,2020-03-23T1515,118,135
37711,2020-03-23T1545,130,154
37712,2020-03-23T1615,144,171
37713,2020-03-23T1645,168,181
37714,2020-03-23T1715,186,190
37715,2020-03-23T1745,189,197
37716,2020-03-23T1815,202,198
37717,2020-03-23T1845,208,194
37718,2020-03-23T1915,200,188
37719,2020-03-23T1945,194,186
37720,2020-03-23T2015,189,181
37721,2020-03-23T2045,192,170
37722,2020-03-23T2115,195,162
37723,2020-03-23T2145,195,152
37724,2020-03-23T2215,190,147
37725,2020-03-23T2245,183,142
37726,2020-03-23T2315,174,134
37727,2020-03-23T2345,163,132
37728,2020-03-24T0015,153,126
37729,2020-03-24T0045,146,127
37730,2020-03-24T0115,141,126
37731,2020-03-24T0145,139,125
37732,2020-03-24T0215,139,124
37733,2020-03-24T0245,139,123
37734,2020-03-24T0315,141,120
37735,2020-03-24T0345,143,116
37736,2020-03-24T0415,144,113
37737,2020-03-24T0445,144,114
37738,2020-03-24T0515,145,119
37739,2020-03-24T0545,145,123
37740,2020-03-24T0615,146,131
37741,2020-03-24T0645,146,138
37742,2020-03-24T0715,146,140
37743,2020-03-24T0745,146,136
37744,2020-03-24T0815,147,134
37745,2020-03-24T0845,150,130
37746,2020-03-24T0915,132,122
37747,2020-03-24T0945,126,115
37748,2020-03-24T1015,117,106
37749,2020-03-24T1045,110,100
37750,2020-03-24T1115,101,99
37751,2020-03-24T1145,97,100
37752,2020-03-24T1215,97,102
37753,2020-03-24T1245,102,103
37754,2020-03-24T1315,105,101
37755,2020-03-24T1345,107,100
37756,2020-03-24T1415,103,109
37757,2020-03-24T1445,109,115
37758,2020-03-24T1515,110,124
37759,2020-03-24T1545,111,135
37760,2020-03-24T1615,114,150
37761,2020-03-24T1645,116,163
37762,2020-03-24T1715,159,174
37763,2020-03-24T1745,172,179
37764,2020-03-24T1815,174,181
37765,2020-03-24T1845,194,182
37766,2020-03-24T1915,162,177
37767,2020-03-24T1945,194,171
37768,2020-03-24T2015,175,162
37769,2020-03-24T2045,170,151
37770,2020-03-24T2115,162,141
37771,2020-03-24T2145,145,132
37772,2020-03-24T2215,135,123
37773,2020-03-24T2245,126,123
37774,2020-03-24T2315,120,125
37775,2020-03-24T2345,125,124
37776,2020-03-25T0015,105,125
37777,2020-03-25T0045,107,131
37778,2020-03-25T0115,132,134
37779,2020-03-25T0145,117,133
37780,2020-03-25T0215,136,133
37781,2020-03-25T0245,122,136
37782,2020-03-25T0315,125,137
37783,2020-03-25T0345,137,139
